"gridid","prefix","number","Shape_Length","Shape_Area","OBJECTID","Join_ID","sum_Shape_Area","sum_Area_SQUAREKILOMETERS","Polygon_Count","X231","X243","X312","X324","X412","X512","X111","X112","X121","X142","X311","X313","X321","X322","X332","X333","X122","X211","X242","X421","X423","X522","X131","X411","X331","X521","X133","X511","X334","X124","X141","X222","X132","X123","NA.","total","artificial_surfaces","agricultural_surfaces","forested_and_semi_natural","wetlands","water_bodies","urban","forest","scrub","y","x"
"B83","B",83,40000,1e+08,7664,840,474289.010092186,0.474253675513026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474289010092186,0,0,0,0,0,0,0,0,0,0,0.00474289010092186,0,0,0.00474289010092186,0,0,0,0,0,55.16193,-8.235369
"B83","B",83,40000,1e+08,7665,840,18833533.1659712,18.8321095518961,3,0,0,0,0,0.188335331659712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188335331659712,0,0,0,0.188335331659712,0,0,0,0,55.16193,-8.235369
"B83","B",83,40000,1e+08,7666,840,658831.452825861,0.658783642215626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658831452825861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658831452825861,0,0,0,0.00658831452825861,0,0,0,0,55.16193,-8.235369
"B84","B",84,40000,1e+08,7770,852,1802227.93697956,1.80209324024099,1,0,0.0180222793697956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180222793697956,0,0.0180222793697956,0,0,0,0,0,0,55.251762,-8.235899
"B84","B",84,40000,1e+08,7771,852,718519.662127654,0.718465171793558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718519662127654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718519662127654,0,0,0.00718519662127654,0,0,0,0,0.00718519662127654,55.251762,-8.235899
"B84","B",84,40000,1e+08,7772,852,991566.684402161,0.991492510539193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991566684402161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991566684402161,0,0,0.00991566684402161,0,0,0,0,0,55.251762,-8.235899
"B84","B",84,40000,1e+08,7773,852,395065.777969904,0.395035852565759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395065777969903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395065777969903,0,0,0,0.00395065777969903,0,0,0,0,55.251762,-8.235899
"B90","B",90,40000,1e+08,8326,911,5104398.01422542,5.10403846680856,6,0.0510439801422542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510439801422542,0,0.0510439801422542,0,0,0,0,0,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8327,911,640253.806963235,0.640208115208196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640253806963235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640253806963235,0,0.00640253806963235,0,0,0,0,0,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8328,911,714925.575657796,0.714875080672719,2,0,0.00714925575657796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714925575657796,0,0.00714925575657796,0,0,0,0,0,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8329,911,277783.323728886,0.277763805276474,1,0,0,0,0,0,0,0,0,0,0,0.00277783323728886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277783323728886,0,0,0.00277783323728886,0,0,0,0.00277783323728886,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8330,911,8563861.43379725,8.56325831758089,12,0,0,0.0856386143379725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856386143379725,0,0,0.0856386143379725,0,0,0,0.0856386143379725,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8331,911,5527657.92508081,5.52726276732899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552765792508081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552765792508081,0,0,0.0552765792508081,0,0,0,0,0.0552765792508081,54.892624,-8.077932
"B90","B",90,40000,1e+08,8332,911,9483743.12548316,9.48307481594527,11,0,0,0,0.0948374312548316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948374312548316,0,0,0.0948374312548316,0,0,0,0,0.0948374312548316,54.892624,-8.077932
"B90","B",90,40000,1e+08,8333,911,956149.511989017,0.956082072181331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956149511989018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956149511989018,0,0,0.00956149511989018,0,0,0,0,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8334,911,67105184.0396576,67.1004280751102,2,0,0,0,0,0.671051840396576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671051840396576,0,0,0,0.671051840396576,0,0,0,0,54.892624,-8.077932
"B90","B",90,40000,1e+08,8335,911,1626043.24341681,1.62592708373337,3,0,0,0,0,0,0.0162604324341681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162604324341681,0,0,0,0,0.0162604324341681,0,0,0,54.892624,-8.077932
"B91","B",91,40000,1e+08,8434,922,1400770.30461614,1.4006699441859,3,0,0.0140077030461614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140077030461614,0,0.0140077030461614,0,0,0,0,0,0,54.982461,-8.078106
"B91","B",91,40000,1e+08,8435,922,422163.544386037,0.422133384026677,2,0,0,0,0,0,0,0,0,0,0,0.00422163544386037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422163544386037,0,0,0.00422163544386037,0,0,0,0.00422163544386037,0,54.982461,-8.078106
"B91","B",91,40000,1e+08,8436,922,276702.872825499,0.276683504458193,1,0,0,0.00276702872825499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276702872825499,0,0,0.00276702872825499,0,0,0,0.00276702872825499,0,54.982461,-8.078106
"B91","B",91,40000,1e+08,8437,922,2876528.63685902,2.87632715097766,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0287652863685902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287652863685902,0,0,0.0287652863685902,0,0,0,0,0.0287652863685902,54.982461,-8.078106
"B91","B",91,40000,1e+08,8438,922,1343556.49309722,1.34346125585126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134355649309722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134355649309722,0,0,0.0134355649309722,0,0,0,0,0.0134355649309722,54.982461,-8.078106
"B91","B",91,40000,1e+08,8439,922,34585311.5938219,34.5828632628978,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345853115938219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345853115938219,0,0,0.345853115938219,0,0,0,0,0,54.982461,-8.078106
"B91","B",91,40000,1e+08,8440,922,57054616.9515527,57.050576671343,2,0,0,0,0,0.570546169515527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570546169515527,0,0,0,0.570546169515527,0,0,0,0,54.982461,-8.078106
"B91","B",91,40000,1e+08,8441,922,2040349.60284153,2.04020345429371,3,0,0,0,0,0,0.0204034960284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204034960284153,0,0,0,0,0.0204034960284153,0,0,0,54.982461,-8.078106
"B92","B",92,40000,1e+08,8528,933,34528.5956527745,0.034526110580106,1,0,0,0,0,0,0,0,0.00034528595652774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034528595652774,0.00034528595652774,0,0,0,0,0.00034528595652774,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8529,933,9400316.23367418,9.39964143582308,1,0.0940031623367418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940031623367418,0,0.0940031623367418,0,0,0,0,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8530,933,4019579.59026939,4.01929351518989,2,0,0.0401957959026939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401957959026939,0,0.0401957959026939,0,0,0,0,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8531,933,1323741.20480604,1.32364825172825,3,0,0,0.0132374120480604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132374120480604,0,0,0.0132374120480604,0,0,0,0.0132374120480604,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8532,933,2450661.23873905,2.45048793965633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245066123873905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245066123873905,0,0,0.0245066123873905,0,0,0,0,0.0245066123873905,55.072297,-8.078281
"B92","B",92,40000,1e+08,8533,933,4385651.93113493,4.38534454127562,1,0,0,0,0.0438565193113493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438565193113493,0,0,0.0438565193113493,0,0,0,0,0.0438565193113493,55.072297,-8.078281
"B92","B",92,40000,1e+08,8534,933,3255259.0569811,3.25502865607306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032552590569811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032552590569811,0,0,0.032552590569811,0,0,0,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8535,933,10534539.7274431,10.5337989814241,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105345397274431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105345397274431,0,0,0.105345397274431,0,0,0,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8536,933,63016103.8945873,63.0116423260042,1,0,0,0,0,0.630161038945873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630161038945873,0,0,0,0.630161038945873,0,0,0,0,55.072297,-8.078281
"B92","B",92,40000,1e+08,8537,933,1579618.52671219,1.57950684976571,3,0,0,0,0,0,0.0157961852671219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157961852671219,0,0,0,0,0.0157961852671219,0,0,0,55.072297,-8.078281
"B93","B",93,40000,1e+08,8638,945,815425.329007754,0.815367128890559,2,0,0,0,0,0,0,0,0.00815425329007754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815425329007754,0.00815425329007754,0,0,0,0,0.00815425329007754,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8639,945,271329.933317226,0.271310902583976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271329933317226,0,0,0,0,0,0,0,0,0,0,0,0,0.00271329933317226,0.00271329933317226,0,0,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8640,945,386820.417128326,0.386793021620941,1,0,0,0,0,0,0,0,0,0,0.00386820417128326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386820417128326,0.00386820417128326,0,0,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8641,945,25420578.3403048,25.4187803723227,4,0.254205783403048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254205783403048,0,0.254205783403048,0,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8642,945,11190.4764341495,0.011189665881709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001119047643415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001119047643415,0,0.0001119047643415,0,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8643,945,5668009.01868272,5.66761128844604,5,0,0.0566800901868272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566800901868272,0,0.0566800901868272,0,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8644,945,320525.374503506,0.320502912107781,1,0,0,0.00320525374503506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320525374503506,0,0,0.00320525374503506,0,0,0,0.00320525374503506,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8645,945,2361774.20559423,2.36160784717583,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236177420559423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236177420559423,0,0,0.0236177420559423,0,0,0,0,0.0236177420559423,55.162132,-8.078457
"B93","B",93,40000,1e+08,8646,945,975182.18282103,0.975113757984649,2,0,0,0,0.00975182182821031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975182182821031,0,0,0.00975182182821031,0,0,0,0,0.00975182182821031,55.162132,-8.078457
"B93","B",93,40000,1e+08,8647,945,3961884.50762001,3.96160173893439,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396188450762001,0,0,0,0,0,0,0,0,0,0,0.0396188450762001,0,0,0.0396188450762001,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8648,945,2673698.28879705,2.67351105061212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267369828879705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267369828879705,0,0,0.0267369828879705,0,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8649,945,10215837.7640388,10.2151208821612,5,0,0,0,0,0.102158377640388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102158377640388,0,0,0,0.102158377640388,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8650,945,277095.853315231,0.277076454941579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277095853315231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277095853315231,0,0,0,0.00277095853315231,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8651,945,6873499.62063797,6.87300635737051,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687349962063797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687349962063797,0,0,0,0.0687349962063797,0,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8652,945,264037.889459434,0.264019406734448,1,0,0,0,0,0,0.00264037889459434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264037889459434,0,0,0,0,0.00264037889459434,0,0,0,55.162132,-8.078457
"B93","B",93,40000,1e+08,8653,945,874680.547941052,0.87461787069976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874680547941052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874680547941052,0,0,0,0,0.00874680547941052,0,0,0,55.162132,-8.078457
"B94","B",94,40000,1e+08,8754,957,231806.554846602,0.231790328244336,1,0,0.00231806554846602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231806554846602,0,0.00231806554846602,0,0,0,0,0,0,55.251965,-8.078633
"B94","B",94,40000,1e+08,8755,957,742650.287925652,0.742598296331589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742650287925652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742650287925652,0,0,0.00742650287925652,0,0,0,0,0.00742650287925652,55.251965,-8.078633
"B94","B",94,40000,1e+08,8756,957,22501.4782982673,0.022499903077327,1,0,0,0,0,0.00022501478298267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022501478298267,0,0,0,0.00022501478298267,0,0,0,0,55.251965,-8.078633
"C00","C",0,40000,1e+08,1,1,11060302.3890579,11.0595213483118,6,0.110603023890579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110603023890579,0,0.110603023890579,0,0,0,0,0,0,54.892624,-7.922068
"C00","C",0,40000,1e+08,2,1,2264108.66726284,2.26394596886407,4,0,0.0226410866726284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226410866726284,0,0.0226410866726284,0,0,0,0,0,0,54.892624,-7.922068
"C00","C",0,40000,1e+08,3,1,11251739.1448135,11.2509448812819,19,0,0,0.112517391448135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112517391448135,0,0,0.112517391448135,0,0,0,0.112517391448135,0,54.892624,-7.922068
"C00","C",0,40000,1e+08,4,1,16612957.7593329,16.6117804714072,13,0,0,0,0.166129577593329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166129577593329,0,0,0.166129577593329,0,0,0,0,0.166129577593329,54.892624,-7.922068
"C00","C",0,40000,1e+08,5,1,58544963.9286929,58.5408168091616,4,0,0,0,0,0.585449639286929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585449639286929,0,0,0,0.585449639286929,0,0,0,0,54.892624,-7.922068
"C00","C",0,40000,1e+08,6,1,265928.11083993,0.265909118652869,1,0,0,0,0,0,0.0026592811083993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026592811083993,0,0,0,0,0.0026592811083993,0,0,0,54.892624,-7.922068
"C01","C",1,40000,1e+08,96,12,282666.684311192,0.282646549770679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282666684311192,0,0,0,0,0,0,0,0,0,0,0,0,0.00282666684311192,0.00282666684311192,0,0,0,0,0,0,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,97,12,19826732.5053348,19.8253143431682,4,0.198267325053348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198267325053348,0,0.198267325053348,0,0,0,0,0,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,98,12,9026851.45760897,9.02621160126122,4,0,0.0902685145760897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902685145760897,0,0.0902685145760897,0,0,0,0,0,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,99,12,2969468.99742769,2.96925734830972,6,0,0,0,0,0,0,0,0,0,0,0.0296946899742768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296946899742768,0,0,0.0296946899742768,0,0,0,0.0296946899742768,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,100,12,6822655.9470327,6.82217340182657,7,0,0,0.068226559470327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068226559470327,0,0,0.068226559470327,0,0,0,0.068226559470327,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,101,12,257886.791173967,0.257868158667896,1,0,0,0,0,0,0,0,0,0,0,0,0.00257886791173967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257886791173967,0,0,0.00257886791173967,0,0,0,0.00257886791173967,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,102,12,1811375.11133987,1.81124831762158,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0181137511133987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181137511133987,0,0,0.0181137511133987,0,0,0,0,0.0181137511133987,54.982461,-7.921894
"C01","C",1,40000,1e+08,103,12,3747957.79625848,3.74769242861631,6,0,0,0,0.0374795779625848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374795779625848,0,0,0.0374795779625848,0,0,0,0,0.0374795779625848,54.982461,-7.921894
"C01","C",1,40000,1e+08,104,12,3512630.16531007,3.51238394137556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351263016531007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351263016531007,0,0,0.0351263016531007,0,0,0,0,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,105,12,48329187.1729271,48.325776112261,10,0,0,0,0,0.483291871729271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483291871729271,0,0,0,0.483291871729271,0,0,0,0,54.982461,-7.921894
"C01","C",1,40000,1e+08,106,12,3412587.37127516,3.4123464079993,4,0,0,0,0,0,0.0341258737127516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341258737127516,0,0,0,0,0.0341258737127516,0,0,0,54.982461,-7.921894
"C02","C",2,40000,1e+08,201,22,43876.1544809365,0.043873045018549,1,0,0,0,0,0,0,0,0.00043876154480936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043876154480936,0.00043876154480936,0,0,0,0,0.00043876154480936,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,202,22,6235851.30367198,6.2354050208196,7,0.0623585130367199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623585130367199,0,0.0623585130367199,0,0,0,0,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,203,22,7464297.1508778,7.4637688580616,4,0,0.074642971508778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074642971508778,0,0.074642971508778,0,0,0,0,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,204,22,1131929.77278149,1.1318488332424,4,0,0,0,0,0,0,0,0,0,0,0.0113192977278149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113192977278149,0,0,0.0113192977278149,0,0,0,0.0113192977278149,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,205,22,653880.613237972,0.653833931052209,2,0,0,0.00653880613237972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653880613237972,0,0,0.00653880613237972,0,0,0,0.00653880613237972,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,206,22,559360.961218942,0.559321655233007,2,0,0,0,0,0,0,0,0,0,0,0,0.00559360961218942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559360961218942,0,0,0.00559360961218942,0,0,0,0.00559360961218942,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,207,22,566992.444518651,0.566952743314199,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00566992444518651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566992444518651,0,0,0.00566992444518651,0,0,0,0,0.00566992444518651,55.072297,-7.921719
"C02","C",2,40000,1e+08,208,22,3912292.12065321,3.91201809729499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391229212065321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391229212065321,0,0,0.0391229212065321,0,0,0,0,0.0391229212065321,55.072297,-7.921719
"C02","C",2,40000,1e+08,209,22,905419.634983994,0.90535547124087,2,0,0,0,0.00905419634983994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905419634983994,0,0,0.00905419634983994,0,0,0,0,0.00905419634983994,55.072297,-7.921719
"C02","C",2,40000,1e+08,210,22,386520.760063308,0.386493702614362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386520760063308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386520760063308,0,0,0.00386520760063308,0,0,0,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,211,22,2678792.02411167,2.67860445222481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267879202411167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267879202411167,0,0,0.0267879202411167,0,0,0,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,212,22,72495054.5774191,72.4899194737341,2,0,0,0,0,0.724950545774191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724950545774191,0,0,0,0.724950545774191,0,0,0,0,55.072297,-7.921719
"C02","C",2,40000,1e+08,213,22,2965732.48198092,2.96552332340205,4,0,0,0,0,0,0.0296573248198092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296573248198092,0,0,0,0,0.0296573248198092,0,0,0,55.072297,-7.921719
"C03","C",3,40000,1e+08,325,34,1875805.0378665,1.87567304015564,2,0,0,0,0,0,0,0,0.0187580503786649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187580503786649,0.0187580503786649,0,0,0,0,0.0187580503786649,0,0,55.162132,-7.921543
