prefix,number,gridid,X_centroid,Y_centroid,y,x,Field,Field1,Shape_Length,Shape_Area
H,1941,H1941,-8,54,54.321778999999999,-7.700288000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1941,J1941,-6,54,54.308177000000001,-6.163814000000000,0,0,4000.000000000000000,1000000.000000000000000
D,1942,D1942,-6,55,55.215083000000000,-6.122284000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1942,H1942,-8,54,54.330764000000002,-7.700223000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1942,J1942,-6,54,54.317157000000002,-6.163414000000000,0,0,4000.000000000000000,1000000.000000000000000
D,1943,D1943,-6,55,55.224060999999999,-6.121861000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1943,H1943,-8,54,54.339748000000000,-7.700158000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1943,J1943,-6,54,54.326137000000003,-6.163014000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1944,H1944,-8,54,54.348733000000003,-7.700092000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1944,J1944,-6,54,54.335116999999997,-6.162614000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1945,H1945,-8,54,54.357717000000001,-7.700027000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1945,J1945,-6,54,54.344096999999998,-6.162213000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1946,H1946,-8,54,54.366700999999999,-7.699961000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1946,J1946,-6,54,54.353076999999999,-6.161812000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1947,H1947,-8,54,54.375686000000002,-7.699896000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1947,J1947,-6,54,54.362057000000000,-6.161411000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1948,H1948,-8,54,54.384670000000000,-7.699830000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1948,J1948,-6,54,54.371037000000001,-6.161010000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1949,H1949,-8,54,54.393655000000003,-7.699765000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1949,J1949,-6,54,54.380015999999998,-6.160608000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1950,H1950,-8,54,54.402639000000001,-7.699699000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1950,J1950,-6,54,54.388995999999999,-6.160207000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1951,H1951,-8,54,54.411624000000003,-7.699634000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1951,J1951,-6,54,54.397976000000000,-6.159805000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1952,H1952,-8,54,54.420608000000001,-7.699568000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1952,J1952,-6,54,54.406956000000001,-6.159403000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1953,H1953,-8,54,54.429592000000000,-7.699502000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1953,J1953,-6,54,54.415936000000002,-6.159000000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1954,H1954,-8,54,54.438577000000002,-7.699436000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1954,J1954,-6,54,54.424916000000003,-6.158598000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1955,H1955,-8,54,54.447561000000000,-7.699371000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1955,J1955,-6,54,54.433895999999997,-6.158195000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1956,H1956,-8,54,54.456544999999998,-7.699305000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1956,J1956,-6,54,54.442875999999998,-6.157792000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1957,H1957,-8,54,54.465530000000001,-7.699239000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1957,J1957,-6,54,54.451855000000002,-6.157389000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1958,H1958,-8,54,54.474513999999999,-7.699173000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1958,J1958,-6,54,54.460835000000003,-6.156985000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1959,H1959,-8,54,54.483497999999997,-7.699107000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1959,J1959,-6,54,54.469814999999997,-6.156581000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1960,H1960,-8,54,54.492483000000000,-7.699041000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1960,J1960,-6,54,54.478794999999998,-6.156177000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1961,H1961,-8,55,54.501466999999998,-7.698975000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1961,J1961,-6,54,54.487774000000002,-6.155773000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1962,H1962,-8,55,54.510451000000003,-7.698909000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1962,J1962,-6,54,54.496754000000003,-6.155369000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1963,H1963,-8,55,54.519435000000001,-7.698843000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1963,J1963,-6,55,54.505733999999997,-6.154964000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1964,H1964,-8,55,54.528419000000000,-7.698777000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1964,J1964,-6,55,54.514713999999998,-6.154560000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1965,H1965,-8,55,54.537404000000002,-7.698711000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1965,J1965,-6,55,54.523693000000002,-6.154155000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1966,H1966,-8,55,54.546388000000000,-7.698644000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1966,J1966,-6,55,54.532673000000003,-6.153749000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1967,H1967,-8,55,54.555371999999998,-7.698578000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1967,J1967,-6,55,54.541652999999997,-6.153344000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1968,H1968,-8,55,54.564355999999997,-7.698512000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1968,J1968,-6,55,54.550632000000000,-6.152938000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1969,H1969,-8,55,54.573340000000002,-7.698446000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1969,J1969,-6,55,54.559612000000001,-6.152532000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1970,H1970,-8,55,54.582324000000000,-7.698379000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1970,J1970,-6,55,54.568590999999998,-6.152126000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1971,H1971,-8,55,54.591309000000003,-7.698313000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1971,J1971,-6,55,54.577570999999999,-6.151720000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1972,H1972,-8,55,54.600293000000001,-7.698247000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1972,J1972,-6,55,54.586551000000000,-6.151313000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1973,H1973,-8,55,54.609276999999999,-7.698180000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1973,J1973,-6,55,54.595529999999997,-6.150906000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1974,H1974,-8,55,54.618260999999997,-7.698114000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1974,J1974,-6,55,54.604509999999998,-6.150499000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1975,H1975,-8,55,54.627245000000002,-7.698047000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1975,J1975,-6,55,54.613489000000001,-6.150092000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1976,H1976,-8,55,54.636229000000000,-7.697981000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1976,J1976,-6,55,54.622469000000002,-6.149684000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1977,H1977,-8,55,54.645212999999998,-7.697914000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1977,J1977,-6,55,54.631447999999999,-6.149277000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1978,H1978,-8,55,54.654197000000003,-7.697847000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1978,J1978,-6,55,54.640428000000000,-6.148869000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1979,H1979,-8,55,54.663181000000002,-7.697781000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1979,J1979,-6,55,54.649406999999997,-6.148460000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1980,H1980,-8,55,54.672165000000000,-7.697714000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1980,J1980,-6,55,54.658386999999998,-6.148052000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1981,H1981,-8,55,54.681148999999998,-7.697647000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1981,J1981,-6,55,54.667366000000001,-6.147643000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1982,H1982,-8,55,54.690133000000003,-7.697580000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1982,J1982,-6,55,54.676346000000002,-6.147235000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1983,H1983,-8,55,54.699117000000001,-7.697514000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1983,J1983,-6,55,54.685324999999999,-6.146826000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1984,H1984,-8,55,54.708100999999999,-7.697447000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1984,J1984,-6,55,54.694304000000002,-6.146416000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1985,H1985,-8,55,54.717084999999997,-7.697380000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1985,J1985,-6,55,54.703283999999996,-6.146007000000000,0,0,4000.000000000000000,1000000.000000000000000
H,1986,H1986,-8,55,54.726069000000003,-7.697313000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1986,J1986,-6,55,54.712263000000000,-6.145597000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1987,J1987,-6,55,54.721241999999997,-6.145187000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1988,J1988,-6,55,54.730221999999998,-6.144777000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1989,J1989,-6,55,54.739201000000001,-6.144366000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1990,J1990,-6,55,54.748179999999998,-6.143956000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1991,J1991,-6,55,54.757159999999999,-6.143545000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1992,J1992,-6,55,54.766139000000003,-6.143134000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1993,J1993,-6,55,54.775117999999999,-6.142722000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1994,J1994,-6,55,54.784097000000003,-6.142311000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1995,J1995,-6,55,54.793076999999997,-6.141899000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1996,J1996,-6,55,54.802056000000000,-6.141487000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1997,J1997,-6,55,54.811034999999997,-6.141075000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1998,J1998,-6,55,54.820014000000000,-6.140662000000000,0,0,4000.000000000000000,1000000.000000000000000
J,1999,J1999,-6,55,54.828992999999997,-6.140249000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2000,D2000,-6,55,54.837733000000000,-6.124280000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2001,D2001,-6,55,54.846711999999997,-6.123863000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2002,D2002,-6,55,54.855691000000000,-6.123446000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2003,D2003,-6,55,54.864669999999997,-6.123029000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2004,D2004,-6,55,54.873649000000000,-6.122612000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2005,D2005,-6,55,54.882627999999997,-6.122194000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2006,D2006,-6,55,54.891607000000000,-6.121776000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2007,D2007,-6,55,54.900585999999997,-6.121358000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2008,D2008,-6,55,54.909565000000001,-6.120940000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2009,D2009,-6,55,54.918543999999997,-6.120522000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2010,D2010,-6,55,54.927523000000001,-6.120103000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2011,D2011,-6,55,54.936501999999997,-6.119684000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2012,D2012,-6,55,54.945481000000001,-6.119265000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2013,D2013,-6,55,54.954459999999997,-6.118845000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2014,D2014,-6,55,54.963437999999996,-6.118426000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2014,J2014,-6,54,54.065477000000001,-6.159263000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2015,D2015,-6,55,54.972417000000000,-6.118006000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2015,J2015,-6,54,54.074457000000002,-6.158866000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2016,D2016,-6,55,54.981395999999997,-6.117586000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2016,J2016,-6,54,54.083438000000001,-6.158468000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2017,D2017,-6,55,54.990375000000000,-6.117165000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2017,J2017,-6,54,54.092418000000002,-6.158071000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2018,D2018,-6,55,54.999353999999997,-6.116745000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2018,J2018,-6,54,54.101398000000003,-6.157673000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2019,D2019,-6,55,55.008333000000000,-6.116324000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2019,J2019,-6,54,54.110379000000002,-6.157274000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2020,D2020,-6,55,55.017310999999999,-6.115903000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2020,J2020,-6,54,54.119359000000003,-6.156876000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2021,D2021,-6,55,55.026290000000003,-6.115482000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2021,J2021,-6,54,54.128338999999997,-6.156477000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2022,D2022,-6,55,55.035269000000000,-6.115060000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2022,J2022,-6,54,54.137320000000003,-6.156078000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2023,D2023,-6,55,55.044246999999999,-6.114638000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2023,J2023,-6,54,54.146299999999997,-6.155679000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2024,D2024,-6,55,55.053226000000002,-6.114216000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2024,J2024,-6,54,54.155279999999998,-6.155280000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2025,D2025,-6,55,55.062204999999999,-6.113794000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2025,J2025,-6,54,54.164259999999999,-6.154880000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2026,D2026,-6,55,55.071182999999998,-6.113372000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2026,H2026,-8,54,54.186971000000000,-7.685944000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2026,J2026,-6,54,54.173240999999997,-6.154480000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2027,D2027,-6,55,55.080162000000001,-6.112949000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2027,H2027,-8,54,54.195954999999998,-7.685876000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2027,J2027,-6,54,54.182220999999998,-6.154080000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2028,D2028,-6,55,55.089140999999998,-6.112526000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2028,H2028,-8,54,54.204940000000001,-7.685808000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2028,J2028,-6,54,54.191201000000000,-6.153680000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2029,D2029,-6,55,55.098118999999997,-6.112103000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2029,H2029,-8,54,54.213925000000003,-7.685740000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2029,J2029,-6,54,54.200181000000001,-6.153280000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2030,D2030,-6,55,55.107098000000001,-6.111680000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2030,H2030,-8,54,54.222909000000001,-7.685672000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2030,J2030,-6,54,54.209161000000002,-6.152879000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2031,D2031,-6,55,55.116076999999997,-6.111256000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2031,H2031,-8,54,54.231893999999997,-7.685604000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2031,J2031,-6,54,54.218141000000003,-6.152478000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2032,D2032,-6,55,55.125055000000003,-6.110832000000000,0,0,4000.000000000000000,1000000.000000000000000
H,2032,H2032,-8,54,54.240879000000000,-7.685535000000000,0,0,4000.000000000000000,1000000.000000000000000
J,2032,J2032,-6,54,54.227120999999997,-6.152077000000000,0,0,4000.000000000000000,1000000.000000000000000
D,2033,D2033,-6,55,55.134034000000000,-6.110408000000000,0,0,4000.000000000000000,1000000.000000000000000
